US1-AmazonLight-aligned-Nov2-Nov8-filtered.pcap
tx_packet_count: 57
tx_byte_count: 30513
rx_packet_count: 72
rx_byte_count: 9758
wan: 72
endpoint: 72.21.207.143
total_packet_count: 81
total_byte_count: 24386
tx_packet_count: 36
tx_byte_count: 18434
rx_packet_count: 45
rx_byte_count: 5952
wan: 45
endpoint: 52.119.198.189
total_packet_count: 25
total_byte_count: 8011
tx_packet_count: 11
tx_byte_count: 6081
rx_packet_count: 14
rx_byte_count: 1930
wan: 14
endpoint: 44.215.139.77
total_packet_count: 52
total_byte_count: 15873
tx_packet_count: 22
tx_byte_count: 11485
rx_packet_count: 30
rx_byte_count: 4388
wan: 30
endpoint: 209.54.177.153
total_packet_count: 54
total_byte_count: 16267
tx_packet_count: 24
tx_byte_count: 12299
rx_packet_count: 30
rx_byte_count: 3968
wan: 30
endpoint: 209.54.181.98
total_packet_count: 81
total_byte_count: 24357
tx_packet_count: 36
tx_byte_count: 18405
rx_packet_count: 45
rx_byte_count: 5952
wan: 45
endpoint: 52.46.158.193
total_packet_count: 162
total_byte_count: 48714
tx_packet_count: 72
tx_byte_count: 36810
rx_packet_count: 90
rx_byte_count: 11904
wan: 90
endpoint: 52.94.231.169
total_packet_count: 162
total_byte_count: 48714
tx_packet_count: 72
tx_byte_count: 36810
rx_packet_count: 90
rx_byte_count: 11904
wan: 90
endpoint: 209.54.180.44
total_packet_count: 108
total_byte_count: 32476
tx_packet_count: 48
tx_byte_count: 24540
rx_packet_count: 60
rx_byte_count: 7936
wan: 60
endpoint: 44.215.142.74
total_packet_count: 52
total_byte_count: 15844
tx_packet_count: 22
tx_byte_count: 11456
rx_packet_count: 30
rx_byte_count: 4388
wan: 30
endpoint: 52.119.198.2
total_packet_count: 27
total_byte_count: 8119
tx_packet_count: 12
tx_byte_count: 6135
rx_packet_count: 15
rx_byte_count: 1984
wan: 15
endpoint: 52.46.149.20
total_packet_count: 53
total_byte_count: 16184
tx_packet_count: 24
tx_byte_count: 12270
rx_packet_count: 29
rx_byte_count: 3914
wan: 29
endpoint: 209.54.181.4
total_packet_count: 54
total_byte_count: 16238
tx_packet_count: 24
tx_byte_count: 12270
rx_packet_count: 30
rx_byte_count: 3968
wan: 30
endpoint: 209.54.179.93
total_packet_count: 27
total_byte_count: 8119
tx_packet_count: 12
tx_byte_count: 6135
rx_packet_count: 15
rx_byte_count: 1984
wan: 15

US1-AmazonLight-aligned-Nov2-Nov8-filtered.pcap
endpoint: 52.2.121.24
total_packet_count: 5857
total_byte_count: 620792
tx_packet_count: 2187
tx_byte_count: 177281
rx_packet_count: 3670
rx_byte_count: 443511
wan: 3670
endpoint: 192.168.1.111
total_packet_count: 13513
total_byte_count: 2192418
tx_packet_count: 7731
tx_byte_count: 908969
rx_packet_count: 5782
rx_byte_count: 1283449
lan: 5782
endpoint: 35.168.46.68
total_packet_count: 618
total_byte_count: 55620
tx_packet_count: 309
tx_byte_count: 27810
rx_packet_count: 309
rx_byte_count: 27810
wan: 309
endpoint: 18.204.83.38
total_packet_count: 720
total_byte_count: 64800
tx_packet_count: 360
tx_byte_count: 32400
rx_packet_count: 360
rx_byte_count: 32400
wan: 360
endpoint: 52.94.242.236
total_packet_count: 184
total_byte_count: 56563
tx_packet_count: 82
tx_byte_count: 42837
rx_packet_count: 102
rx_byte_count: 13726
wan: 102
endpoint: 35.153.21.233
total_packet_count: 638
total_byte_count: 57420
tx_packet_count: 319
tx_byte_count: 28710
rx_packet_count: 319
rx_byte_count: 28710
wan: 319
endpoint: 18.234.8.250
total_packet_count: 804
total_byte_count: 72360
tx_packet_count: 402
tx_byte_count: 36180
rx_packet_count: 402
rx_byte_count: 36180
wan: 402
endpoint: 18.204.96.150
total_packet_count: 728
total_byte_count: 65520
tx_packet_count: 364
tx_byte_count: 32760
rx_packet_count: 364
rx_byte_count: 32760
wan: 364
endpoint: 209.54.177.154
total_packet_count: 108
total_byte_count: 32505
tx_packet_count: 48
tx_byte_count: 24569
rx_packet_count: 60
rx_byte_count: 7936
wan: 60
endpoint: 209.54.180.25
total_packet_count: 108
total_byte_count: 32476
tx_packet_count: 48
tx_byte_count: 24540
rx_packet_count: 60
rx_byte_count: 7936
wan: 60
endpoint: 209.54.178.166
total_packet_count: 187
total_byte_count: 56725
tx_packet_count: 83
tx_byte_count: 42891
rx_packet_count: 104
rx_byte_count: 13834
wan: 104
endpoint: 209.54.180.27
total_packet_count: 160
total_byte_count: 48606
tx_packet_count: 71
tx_byte_count: 36756
rx_packet_count: 89
rx_byte_count: 11850
wan: 89
endpoint: 52.119.198.106
total_packet_count: 136
total_byte_count: 40649
tx_packet_count: 61
tx_byte_count: 30729
rx_packet_count: 75
rx_byte_count: 9920
lan: 75
endpoint: 52.46.146.126
total_packet_count: 108
total_byte_count: 32476
tx_packet_count: 48
tx_byte_count: 24540
rx_packet_count: 60
rx_byte_count: 7936
wan: 60
endpoint: 52.94.241.146
total_packet_count: 80
total_byte_count: 24303
tx_packet_count: 36
tx_byte_count: 18405
rx_packet_count: 44
rx_byte_count: 5898
wan: 44
endpoint: 52.119.198.118
total_packet_count: 136
total_byte_count: 40649
tx_packet_count: 60
tx_byte_count: 30675
rx_packet_count: 76
rx_byte_count: 9974
wan: 76
endpoint: 209.54.178.134
total_packet_count: 27
total_byte_count: 8119
tx_packet_count: 12
tx_byte_count: 6135
rx_packet_count: 15
rx_byte_count: 1984
wan: 15
endpoint: 52.46.155.112
total_packet_count: 108
total_byte_count: 32476
tx_packet_count: 48
tx_byte_count: 24540
rx_packet_count: 60
rx_byte_count: 7936
wan: 60
endpoint: 209.54.177.114
total_packet_count: 162
total_byte_count: 48714
tx_packet_count: 72
tx_byte_count: 36810
rx_packet_count: 90
rx_byte_count: 11904
wan: 90
endpoint: 52.46.131.184
total_packet_count: 161
total_byte_count: 48660
tx_packet_count: 71
tx_byte_count: 36756
rx_packet_count: 90
rx_byte_count: 11904
wan: 90
endpoint: 54.239.27.82
total_packet_count: 106
total_byte_count: 32368
tx_packet_count: 47
tx_byte_count: 24486
rx_packet_count: 59
rx_byte_count: 7882
wan: 59
endpoint: 52.46.149.57
total_packet_count: 133
total_byte_count: 40487
tx_packet_count: 59
tx_byte_count: 30621
rx_packet_count: 74
rx_byte_count: 9866
wan: 74
endpoint: 52.46.131.169
total_packet_count: 76
total_byte_count: 24087
tx_packet_count: 34
tx_byte_count: 18297
rx_packet_count: 42
rx_byte_count: 5790
wan: 42
endpoint: 209.54.178.164
total_packet_count: 135
total_byte_count: 40595
tx_packet_count: 60
tx_byte_count: 30675
rx_packet_count: 75
rx_byte_count: 9920
wan: 75
endpoint: 52.46.143.123
total_packet_count: 132
total_byte_count: 40433
tx_packet_count: 58
tx_byte_count: 30567
rx_packet_count: 74
rx_byte_count: 9866
wan: 74
endpoint: 44.215.114.101
total_packet_count: 26
total_byte_count: 7922
tx_packet_count: 11
tx_byte_count: 5728
rx_packet_count: 15
rx_byte_count: 2194
lan: 15
endpoint: 52.119.196.31
total_packet_count: 81
total_byte_count: 24357
tx_packet_count: 36
tx_byte_count: 18405
rx_packet_count: 45
rx_byte_count: 5952
wan: 45
endpoint: 52.119.198.101
total_packet_count: 108
total_byte_count: 32476
tx_packet_count: 48
tx_byte_count: 24540
rx_packet_count: 60
rx_byte_count: 7936
lan: 60
endpoint: 52.46.131.209
total_packet_count: 81
total_byte_count: 24357
tx_packet_count: 36
tx_byte_count: 18405
rx_packet_count: 45
rx_byte_count: 5952
wan: 45
endpoint: 209.54.177.157
total_packet_count: 28
total_byte_count: 8202
tx_packet_count: 13
tx_byte_count: 6218
rx_packet_count: 15
rx_byte_count: 1984
wan: 15
endpoint: 52.119.198.109
total_packet_count: 135
total_byte_count: 40595
tx_packet_count: 60
tx_byte_count: 30675
rx_packet_count: 75
rx_byte_count: 9920
lan: 75
endpoint: 52.119.198.186
total_packet_count: 79
total_byte_count: 24249
tx_packet_count: 35
tx_byte_count: 18351
rx_packet_count: 44
rx_byte_count: 5898
wan: 44
endpoint: 209.54.179.88
total_packet_count: 55
total_byte_count: 16321
tx_packet_count: 25
tx_byte_count: 12353
rx_packet_count: 30
rx_byte_count: 3968
wan: 30
endpoint: 209.54.177.117
total_packet_count: 160
total_byte_count: 48606
tx_packet_count: 71
tx_byte_count: 36756
rx_packet_count: 89
rx_byte_count: 11850
wan: 89
endpoint: 52.46.149.29
total_packet_count: 81
total_byte_count: 24357
tx_packet_count: 36
tx_byte_count: 18405
rx_packet_count: 45
rx_byte_count: 5952
wan: 45
endpoint: 52.46.128.81
total_packet_count: 129
total_byte_count: 40271
tx_packet_count: 57
tx_byte_count: 30513
rx_packet_count: 72
rx_byte_count: 9758
wan: 72
endpoint: 72.21.207.143
total_packet_count: 81
total_byte_count: 24386
tx_packet_count: 36
tx_byte_count: 18434
rx_packet_count: 45
rx_byte_count: 5952
wan: 45
endpoint: 52.119.198.189
total_packet_count: 25
total_byte_count: 8011
tx_packet_count: 11
tx_byte_count: 6081
rx_packet_count: 14
rx_byte_count: 1930
wan: 14
endpoint: 44.215.139.77
total_packet_count: 52
total_byte_count: 15873
tx_packet_count: 22
tx_byte_count: 11485
rx_packet_count: 30
rx_byte_count: 4388
wan: 30
endpoint: 209.54.177.153
total_packet_count: 54
total_byte_count: 16267
tx_packet_count: 24
tx_byte_count: 12299
rx_packet_count: 30
rx_byte_count: 3968
wan: 30
endpoint: 209.54.181.98
total_packet_count: 81
total_byte_count: 24357
tx_packet_count: 36
tx_byte_count: 18405
rx_packet_count: 45
rx_byte_count: 5952
wan: 45
endpoint: 52.46.158.193
total_packet_count: 162
total_byte_count: 48714
tx_packet_count: 72
tx_byte_count: 36810
rx_packet_count: 90
rx_byte_count: 11904
wan: 90
endpoint: 52.94.231.169
total_packet_count: 162
total_byte_count: 48714
tx_packet_count: 72
tx_byte_count: 36810
rx_packet_count: 90
rx_byte_count: 11904
wan: 90
endpoint: 209.54.180.44
total_packet_count: 108
total_byte_count: 32476
tx_packet_count: 48
tx_byte_count: 24540
rx_packet_count: 60
rx_byte_count: 7936
wan: 60
endpoint: 44.215.142.74
total_packet_count: 52
total_byte_count: 15844
tx_packet_count: 22
tx_byte_count: 11456
rx_packet_count: 30
rx_byte_count: 4388
wan: 30
endpoint: 52.119.198.2
total_packet_count: 27
total_byte_count: 8119
tx_packet_count: 12
tx_byte_count: 6135
rx_packet_count: 15
rx_byte_count: 1984
wan: 15
endpoint: 52.46.149.20
total_packet_count: 53
total_byte_count: 16184
tx_packet_count: 24
tx_byte_count: 12270
rx_packet_count: 29
rx_byte_count: 3914
wan: 29
endpoint: 209.54.181.4
total_packet_count: 54
total_byte_count: 16238
tx_packet_count: 24
tx_byte_count: 12270
rx_packet_count: 30
rx_byte_count: 3968
wan: 30
endpoint: 209.54.179.93
total_packet_count: 27
total_byte_count: 8119
tx_packet_count: 12
tx_byte_count: 6135
rx_packet_count: 15
rx_byte_count: 1984
wan: 15

