Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
TPLink (FR) ,0,200,54767,118,49221,82,5546,169,51347,99,47250,70,4097,31,3420,19,1971,12,1449
TPLink (FR) ,1800,279,67226,155,58938,124,8288,249,63860,136,56967,113,6893,30,3366,19,1971,11,1395
TPLink (FR) ,3600,230,60132,133,53577,97,6555,198,56658,114,51606,84,5052,32,3474,19,1971,13,1503
TPLink (FR) ,5400,165,49182,103,44865,62,4317,135,45816,84,42894,51,2922,30,3366,19,1971,11,1395
TPLink (FR) ,7200,212,56041,122,50040,90,6001,182,52675,103,48069,79,4606,30,3366,19,1971,11,1395
TPLink (FR) ,9000,227,59970,133,53577,94,6393,198,56658,114,51606,84,5052,29,3312,19,1971,10,1341
TPLink (FR) ,10800,171,49603,106,45051,65,4552,142,46291,87,43080,55,3211,29,3312,19,1971,10,1341
TPLink (FR) ,12600,205,55723,122,50040,83,5683,176,52411,103,48069,73,4342,29,3312,19,1971,10,1341
TPLink (FR) ,14400,229,60058,133,53577,96,6481,200,56746,114,51606,86,5140,29,3312,19,1971,10,1341
TPLink (FR) ,16200,159,48826,102,44775,57,4051,131,45640,84,42894,47,2746,28,3186,18,1881,10,1305
TPLink (FR) ,18000,174,50416,108,45774,66,4642,143,46924,88,43713,55,3211,31,3492,20,2061,11,1431
TPLink (FR) ,19800,197,54635,118,49221,79,5414,166,51215,99,47250,67,3965,31,3420,19,1971,12,1449
TPLink (FR) ,21600,165,49202,103,44865,62,4337,133,45728,84,42894,49,2834,32,3474,19,1971,13,1503
TPLink (FR) ,23400,172,50246,107,45684,65,4562,142,46880,88,43713,54,3167,30,3366,19,1971,11,1395
TPLink (FR) ,25200,185,52752,113,47769,72,4983,155,49386,94,45798,61,3588,30,3366,19,1971,11,1395
TPLink (FR) ,27000,174,50324,107,45684,67,4640,145,47012,88,43713,57,3299,29,3312,19,1971,10,1341
TPLink (FR) ,28800,231,59577,132,52944,99,6633,200,56157,113,50973,87,5184,31,3420,19,1971,12,1449
TPLink (FR) ,30600,245,61538,138,54450,107,7088,215,58172,119,52479,96,5693,30,3366,19,1971,11,1395
