MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
A4:77:33:DF:C2:4D,ALL,ip,108.177.15.188,2014,155722,1145,83099,869,72623
A4:77:33:DF:C2:4D,ALL,ip,142.250.178.138,3625,1162008,1952,436122,1673,725886
A4:77:33:DF:C2:4D,ALL,ip,142.250.178.142,4333,877876,2107,633783,2226,244093
A4:77:33:DF:C2:4D,ALL,ip,142.250.179.106,3231,1169470,1724,382947,1507,786523
A4:77:33:DF:C2:4D,ALL,ip,142.250.179.110,2908,591775,1414,428192,1494,163583
A4:77:33:DF:C2:4D,ALL,ip,142.250.179.74,5724,1845856,3056,755655,2668,1090201
A4:77:33:DF:C2:4D,ALL,ip,142.250.179.78,5676,2255052,2692,780542,2984,1474510
A4:77:33:DF:C2:4D,ALL,ip,142.250.179.91,869,2260518,191,15329,678,2245189
A4:77:33:DF:C2:4D,ALL,ip,142.250.201.170,3717,1226720,2017,481343,1700,745377
A4:77:33:DF:C2:4D,ALL,ip,142.250.201.174,3122,677152,1538,498751,1584,178401
A4:77:33:DF:C2:4D,ALL,ip,142.250.74.234,3038,962806,1620,360091,1418,602715
A4:77:33:DF:C2:4D,ALL,ip,142.250.74.238,2448,498741,1192,352742,1256,145999
A4:77:33:DF:C2:4D,ALL,ip,142.250.75.230,145,37905,79,10210,66,27695
A4:77:33:DF:C2:4D,ALL,ip,142.250.75.234,5890,1975324,3154,899501,2736,1075823
A4:77:33:DF:C2:4D,ALL,ip,142.250.75.238,4735,976858,2304,709704,2431,267154
A4:77:33:DF:C2:4D,ALL,ip,142.250.75.251,1872,4529913,447,34984,1425,4494929
A4:77:33:DF:C2:4D,ALL,ip,142.251.168.188,3718,419521,1861,125598,1857,293923
A4:77:33:DF:C2:4D,ALL,ip,172.217.18.195,449,633575,172,31001,277,602574
A4:77:33:DF:C2:4D,ALL,ip,172.217.18.202,2256,715317,1215,270260,1041,445057
A4:77:33:DF:C2:4D,ALL,ip,172.217.18.206,72459,31096379,38264,17896448,34195,13199931
A4:77:33:DF:C2:4D,ALL,ip,172.217.20.163,28890,4583012,17258,3038577,11632,1544435
A4:77:33:DF:C2:4D,ALL,ip,172.217.20.170,4194,1364751,2238,581827,1956,782924
